curso,modulo,id_modulo,actividad,estacion,contrato_7_campos,ae_y_criterio,ciclo_didactico_documentado
Electricidad,Instalaciones eléctricas industriales,23,encargo-27,2,1,1,1
Electricidad,Instalaciones eléctricas industriales,23,encargo-28,3,1,1,1
Electricidad,Instalaciones eléctricas industriales,23,encargo-29,2,1,1,1
Electricidad,Instalaciones eléctricas industriales,23,encargo-30,3,1,1,1
Electricidad,Instalaciones eléctricas industriales,23,encargo-31,2,1,1,1
Electricidad,Instalaciones eléctricas industriales,23,encargo-32,3,1,1,1
Electricidad,Instalaciones eléctricas industriales,23,encargo-33,2,1,1,1
Electricidad,Instalaciones eléctricas industriales,23,encargo-34,3,1,1,1
Electricidad,Instalaciones eléctricas industriales,23,encargo-35,2,1,1,1
Electricidad,Instalaciones eléctricas industriales,23,encargo-36,3,1,1,1
Electricidad,Instalaciones eléctricas industriales,23,encargo-37,2,1,1,1
Electricidad,Instalaciones eléctricas industriales,23,encargo-38,3,1,1,1
Electricidad,Instalaciones eléctricas industriales,23,feedback,5,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,context,1,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,ae-1-1,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,ae-1-2,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,ae-1-3,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,ae-1-4,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,ae-1-5,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,ae-1-6,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,ae-2-1,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,ae-2-2,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,ae-2-3,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,ae-2-4,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,ae-2-5,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,ae-2-6,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,formative-1,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,formative-2,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,formative-3,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,formative-4,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,formative-5,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,formative-6,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,formative-7,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,formative-8,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,formative-9,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,formative-10,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,formative-11,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,formative-12,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,formative-13,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,formative-14,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,case-1,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,case-2,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,case-3,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,case-4,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,case-5,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,case-6,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,case-7,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,case-8,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,case-9,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,case-10,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,case-11,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,case-12,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,case-13,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,case-14,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,case-15,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,scene,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-1,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-2,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-3,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-4,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-5,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-6,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-7,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-8,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-9,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-10,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-11,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-12,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-13,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-14,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-15,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-16,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-17,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-18,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-19,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-20,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-21,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-22,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-23,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-24,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,question-25,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,development,4,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,practice,0,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-1,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-2,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-3,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-4,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-5,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-6,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-7,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-8,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-9,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-10,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-11,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-12,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-13,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-14,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-15,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-16,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-17,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-18,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-19,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-20,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-21,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-22,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-23,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-24,3,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,encargo-25,2,1,1,1
Electricidad,Instalación de equipos electrónicos de potencia,24,feedback,5,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,context,1,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,ae-1-1,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,ae-1-2,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,ae-1-3,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,ae-1-4,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,ae-1-5,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,ae-1-6,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,ae-2-1,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,ae-2-2,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,ae-2-3,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,ae-2-4,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,ae-2-5,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,ae-2-6,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,formative-1,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,formative-2,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,formative-3,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,formative-4,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,formative-5,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,formative-6,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,formative-7,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,formative-8,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,formative-9,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,formative-10,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,formative-11,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,formative-12,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,formative-13,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,formative-14,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,case-1,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,case-2,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,case-3,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,case-4,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,case-5,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,case-6,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,case-7,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,case-8,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,case-9,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,case-10,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,case-11,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,case-12,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,case-13,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,case-14,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,case-15,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,scene,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-1,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-2,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-3,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-4,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-5,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-6,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-7,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-8,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-9,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-10,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-11,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-12,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-13,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-14,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-15,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-16,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-17,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-18,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-19,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-20,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-21,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-22,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-23,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-24,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,question-25,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,development,4,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,practice,0,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-1,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-2,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-3,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-4,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-5,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-6,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-7,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-8,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-9,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-10,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-11,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-12,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-13,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-14,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-15,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-16,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-17,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-18,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-19,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-20,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-21,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-22,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-23,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-24,3,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,encargo-25,2,1,1,1
Electricidad,Automatización de sistemas eléctricos industriales,25,feedback,5,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,context,1,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-1-1,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-1-2,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-1-3,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-1-4,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-1-5,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-1-6,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-2-1,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-2-2,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-2-3,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-2-4,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-2-5,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-2-6,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-3-1,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-3-2,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-3-3,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-3-4,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-3-5,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-3-6,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-4-1,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-4-2,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-4-3,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-4-4,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-4-5,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,ae-4-6,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,formative-1,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,formative-2,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,formative-3,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,formative-4,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,formative-5,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,formative-6,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,formative-7,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,formative-8,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,formative-9,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,formative-10,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,formative-11,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,formative-12,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,formative-13,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,formative-14,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,case-1,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,case-2,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,case-3,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,case-4,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,case-5,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,case-6,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,case-7,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,case-8,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,case-9,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,case-10,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,case-11,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,case-12,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,case-13,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,case-14,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,case-15,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,scene,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-1,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-2,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-3,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-4,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-5,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-6,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-7,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-8,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-9,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-10,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-11,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-12,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-13,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-14,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-15,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-16,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-17,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-18,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-19,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-20,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-21,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-22,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-23,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-24,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,question-25,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,development,4,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,practice,0,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,encargo-1,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,encargo-2,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,encargo-3,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,encargo-4,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,encargo-5,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,encargo-6,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,encargo-7,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,encargo-8,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,encargo-9,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,encargo-10,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,encargo-11,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,encargo-12,3,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,encargo-13,2,1,1,1
Electricidad,Emprendimiento y empleabilidad,26,feedback,5,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,context,1,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,ae-1-1,2,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,ae-1-2,2,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,ae-1-3,2,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,ae-1-4,2,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,ae-1-5,2,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,ae-1-6,2,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,ae-2-1,2,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,ae-2-2,2,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,ae-2-3,2,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,ae-2-4,2,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,ae-2-5,2,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,ae-2-6,2,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,ae-3-1,2,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,ae-3-2,2,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,ae-3-3,2,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,ae-3-4,2,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,ae-3-5,2,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,ae-3-6,2,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,formative-1,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,formative-2,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,formative-3,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,formative-4,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,formative-5,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,formative-6,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,formative-7,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,formative-8,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,formative-9,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,formative-10,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,formative-11,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,formative-12,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,formative-13,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,formative-14,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,case-1,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,case-2,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,case-3,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,case-4,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,case-5,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,case-6,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,case-7,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,case-8,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,case-9,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,case-10,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,case-11,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,case-12,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,case-13,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,case-14,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,case-15,3,1,1,1
"Atención de Enfermería, mención Adulto Mayor",Aplicación de cuidados básicos,9,scene,3,1,1,1
